Contract_One year,Contract_Two year,Dependents_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,InternetService_Fiber optic,InternetService_No,MonthlyCharges,MultipleLines_No phone service,MultipleLines_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,OnlineSecurity_No internet service,OnlineSecurity_Yes,PaperlessBilling_Yes,Partner_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,PhoneService_Yes,SeniorCitizen,StreamingMovies_No internet service,StreamingMovies_Yes,StreamingTV_No internet service,StreamingTV_Yes,TechSupport_No internet service,TechSupport_Yes,TotalCharges,gender_Male,tenure,churn,customerID
0,1,0,0,1,1,0,0.8194364895813623,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1.8317881012293245,0,1.5718292524118322,0,6726-NNFWD
0,0,0,0,0,1,0,0.3125197281953792,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,-0.12796661874625012,0,-0.13941712119319946,0,3002-WQZWT
0,0,1,0,0,0,0,0.5385547431084732,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,-0.15858502882421163,1,-0.3431369275747509,0,4277-UDIEF
0,0,1,0,1,0,0,-0.5051951786961084,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,-0.5927355538561712,1,-0.506112772679992,0,1208-NBVFH
0,0,0,0,0,1,0,0.6582203392389346,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,-0.9700390740099558,0,-1.2802480369298874,0,4912-PIGUY
0,0,1,0,0,0,0,-0.32569678450041606,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0.3570748803850301,1,0.8791819107145575,1,1114-CENIM
0,0,0,0,1,1,0,0.6665304500813278,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,-0.8240280824350084,0,-1.1172721918246462,1,6060-DRTNL
0,1,1,0,1,0,0,0.6449241618911058,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,1,1.6338272856388156,0,1.6125732136881425,0,2725-TTRIQ
0,1,0,0,1,1,0,1.3795379603586615,0,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,1,0,1,1.413432087447956,1,0.797693988161937,0,3374-TTZTK
0,0,0,0,0,1,0,0.14133144484207977,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.7199299000445903,0,-0.9542963467194051,0,8990-ZXLSU
0,0,0,0,0,0,0,-0.6448050408483137,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,-0.9873336226418878,0,-1.2802480369298874,0,2275-RBYQS
0,0,0,0,0,1,0,0.29423748434211433,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,-0.974870076752804,1,-1.2802480369298874,1,8473-VUVJN
1,0,1,0,1,0,0,0.30254759518450747,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0.05371437938205737,1,0.02355872391204165,1,6289-CPNLD
0,0,0,0,1,1,0,0.43052330215736206,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0.9595163639795025,0,0.9199258719908678,1,5536-SLHPM
0,1,1,0,0,1,0,1.1485168789401314,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,2.0176162615295743,1,1.4903413298592119,0,4419-UJMUS
0,0,0,0,0,0,0,-0.4669686688210999,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,-0.9849732697036012,1,-1.2802480369298874,0,7794-JASDG
0,1,0,0,1,0,0,0.7413214476628662,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1.0817473511855433,1,0.8791819107145575,0,7609-YBPXG
1,0,1,1,0,0,1,-1.4841262359300234,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,-0.7064075042392658,1,0.02355872391204165,0,5519-TEEUH
1,0,0,0,1,1,0,1.1269105907499095,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0.9893626959935385,1,0.512486259227765,0,7856-GANIL
0,0,1,0,0,0,0,-1.3162619969136813,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.8657202978869876,0,-0.8728084241667845,0,0804-XBFBV
0,0,0,0,0,0,0,-0.3024284741417151,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,-0.859278960896523,1,-1.076528230548336,0,2676-OXPPQ
0,0,0,0,1,0,0,0.018341804374660826,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,-0.3789361082685611,1,-0.46536881140368175,0,3703-TTEPD
0,1,1,1,0,0,1,-1.3129379525767242,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,-0.23592519145629587,0,1.3273654847539706,0,2799-TSLAG
0,0,0,0,0,1,0,0.6499102283965414,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,-0.7978436063813049,0,-1.076528230548336,1,0196-VULGZ
0,0,0,0,0,1,0,0.6698544944182854,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,-0.7124738318843951,0,-0.9950403079957154,1,8837-VVWLQ
0,0,0,0,0,1,0,0.3008855730160285,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,-0.5987136440082803,1,-0.8728084241667845,1,2696-NARTR
0,1,1,1,0,0,1,-1.3478404181147754,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,-0.5317855055525633,1,0.4309983366751445,0,2208-NKVVH
1,0,1,0,0,0,0,-0.4320662032830487,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0.11380411212871944,1,0.6754621043330061,1,7614-QVWQL
0,0,0,0,0,0,0,-0.62486077482657,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,-0.9870689101628277,0,-1.2802480369298874,1,1976-CFOCS
0,0,0,0,0,1,0,0.48537003371715715,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,-0.4973067051549742,1,-0.7098325790615434,1,4631-OACRM
0,1,1,0,1,0,0,-0.1428743459677664,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.6225814968823962,1,1.1236456783724194,0,7139-JZFVG
0,0,0,0,0,0,0,-1.3195860412506386,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.8384769719170435,1,-0.6283446565089229,0,4987-GQWPO
0,0,0,0,0,1,0,0.2327426641084046,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,-0.49214481181330055,1,-0.6690886177852331,1,3755-JBMNH
1,0,1,1,0,0,1,-1.4874502802669807,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,-0.6779067939937858,1,0.10504664646466222,0,1757-TCATG
1,0,0,0,0,1,0,0.7845340240433111,0,1,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0.7189588986335589,1,0.4717422979514547,1,6345-ULYRW
1,0,1,0,0,0,0,-1.1483977578973394,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.8446315370551928,0,-0.8320644628904743,0,4776-XSKYQ
0,0,0,1,0,0,1,-1.4824642137615447,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,-0.9984515467624158,1,-1.2802480369298874,0,8048-DSDFQ
1,0,0,0,0,0,0,-0.16281861198951006,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,-0.27733063505595984,0,-0.18016108246950976,0,5753-QQWPW
0,1,0,1,0,0,1,-1.3179240190821602,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,-0.15108484191750637,1,1.5310852911355222,0,6010-DDPPW
0,0,1,0,0,0,0,-0.62486077482657,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,-0.9095522725447034,0,-1.1172721918246462,1,1809-DMJHQ
0,0,0,0,1,1,0,1.213335743510798,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,-0.21558644931517154,1,-0.5876006952326126,0,6693-FRIRW
0,1,0,0,0,0,0,0.403930947461704,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,1.326429919330175,1,1.5310852911355222,0,6586-MYGKD
0,0,1,0,0,0,0,-0.3157246514895444,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,-0.7862403760491667,0,-0.9542963467194051,0,3173-NVMPX
0,1,0,0,0,1,0,0.9191578196900803,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,1.7019025115037933,0,1.4088534073065913,0,0248-PGHBZ
0,0,0,0,0,0,0,-0.543421688571117,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,-0.9859880008733319,0,-1.2802480369298874,0,0623-GDISB
0,1,1,1,0,0,1,-1.5107185906256815,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,-0.8709263099751712,0,-0.5876006952326126,0,2892-GESUL
0,0,0,0,0,0,0,-0.4337282254515272,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,-0.9186407343257698,1,-1.1580161531009565,1,6923-EFPNL
1,0,1,0,1,1,0,0.7280252703150375,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1.7188882289101552,1,1.5718292524118322,0,7472-EQOAV
0,0,1,0,0,1,0,0.9839766842607471,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0.2450353236228064,1,-0.09867315991688919,1,9574-RKJIF
0,0,0,0,1,0,0,-0.3024284741417151,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,-0.9827893917513547,1,-1.2802480369298874,0,2043-WVTQJ
1,0,0,0,1,1,0,0.6465861840595843,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1.0176207531332135,0,0.9199258719908678,0,8034-RYTVV
0,0,0,0,1,0,0,-0.0049265059840396625,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0.6406701829515089,1,1.082901717096109,0,3863-QSTYI
0,0,0,0,0,1,0,0.17789593254861,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,-0.9764142328806552,0,-1.2802480369298874,1,2619-WFQWU
0,0,0,0,0,1,0,0.14631751134751586,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,-0.7966744595987891,0,-1.0357842692720256,0,5044-LRQAQ
0,1,1,0,0,0,0,-0.3373309396797665,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0.11929689606921821,1,0.512486259227765,0,1716-LSAMB
1,0,1,1,0,0,1,-1.3312201964299892,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,-0.41522377727306153,0,0.8791819107145575,0,1333-PBMXB
1,0,1,1,0,0,1,-1.3578125511256471,0,1,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,-0.4707251603826806,1,0.7569500268856267,0,6546-OPBBH
1,0,0,0,1,1,0,1.3363253839782172,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,2.335977136345958,0,1.6125732136881425,0,5985-BEHZK
1,0,0,0,0,0,0,-0.16448063415798858,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0.14146656619050876,1,0.4717422979514547,0,9127-QRZMH
0,0,0,1,0,0,1,-1.4874502802669807,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,-0.9885248287976588,1,-1.2395040756535771,0,5919-VCZYM
1,0,0,0,1,1,0,0.9091856866792086,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1.664864823808622,0,1.368109446030281,0,9644-KVCNC
1,0,1,0,0,0,0,-0.6647493068700573,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0.3089854466890964,1,1.4495973685829016,0,2137-DQMEV
0,1,0,1,0,0,1,-1.4591959034028439,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,-0.7032309544905436,0,-0.05792919864057891,0,8174-LNWMW
0,0,0,0,0,1,0,1.0172171276303197,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,-0.11391479798280532,0,-0.46536881140368175,0,9279-CJEOJ
0,0,1,0,0,1,0,0.5169484549182508,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.23652079453418123,1,-0.46536881140368175,0,7964-VEXDG
0,1,1,0,1,0,0,0.6748405609237209,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,1,1.0476656195065444,0,0.9199258719908678,0,2404-JIBFC
0,0,0,0,0,0,0,-1.000477784902741,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,-0.8767279251412403,1,-0.9542963467194051,1,0778-NELLA
0,1,0,0,1,1,0,1.6703918398424222,0,1,0,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,2.529459899165699,1,1.5718292524118322,0,8029-XYPWT
0,0,0,0,0,1,0,0.5418787874454303,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,-0.9715832301378069,0,-1.2802480369298874,1,4614-NUVZD
1,0,1,1,0,0,1,-1.4907743246039378,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,-0.8161087674364578,1,-0.42462485012737144,0,4632-PAOYU
0,0,1,1,0,0,1,-1.4708300585821945,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,-0.9982971311496305,0,-1.2802480369298874,1,3803-KMQFW
0,1,0,0,1,1,0,1.3895100933695332,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1.8287659670933873,0,1.1643896396487294,1,6804-GDMOI
0,1,0,0,1,0,0,0.7097430264617727,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1.588517332973014,0,1.4088534073065913,0,2990-OGYTD
0,0,0,0,0,1,0,0.46708778986389177,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,-0.546852057485739,0,-0.7505765403378537,0,6646-JPPHA
0,0,0,0,1,1,0,1.3944961598749692,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,1.7513375669682827,1,1.082901717096109,1,9572-MTILT
0,0,0,0,1,1,0,0.7230392038096014,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,-0.18796811399989222,1,-0.46536881140368175,0,7658-UYUQS
0,0,0,0,0,0,0,-0.7445263709570317,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.9427736886667566,1,-1.1580161531009565,0,7880-XSOJX
0,0,0,0,0,1,0,0.8194364895813623,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,-0.9012800075740725,0,-1.1987601143772668,1,9611-CTWIH
0,1,0,1,0,0,1,-1.3478404181147754,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,-0.24669016560474336,1,1.5310852911355222,0,4589-IUAJB
0,0,0,0,0,1,0,1.1003182360542514,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,-0.8682571258113143,0,-1.1987601143772668,1,0329-GTIAJ
1,0,0,1,0,0,1,-1.472492080750673,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,-0.817851457923604,1,-0.46536881140368175,0,8746-BFOAJ
0,0,0,1,0,0,1,-1.5024084797832884,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,-0.8502346178619666,1,-0.506112772679992,0,8457-XIGKN
1,0,1,1,0,0,1,-1.4808021915930663,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,-0.7919537537222158,1,-0.42462485012737144,0,6072-NUQCB
0,0,0,0,0,0,0,-0.3024284741417151,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,-0.9827893917513547,1,-1.2802480369298874,1,6629-CZTTH
0,1,0,1,0,0,1,-1.4691680364137156,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,-0.43439337263167005,0,1.24587756220135,0,8838-GPHZP
0,1,1,1,0,0,1,-1.495760391109374,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,-0.3990763160503903,0,1.5310852911355222,0,8750-QWZAJ
0,0,0,0,1,1,0,0.49866621106498593,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,-0.5778895956555457,1,-0.791320501614164,1,5364-EVNIB
0,0,0,0,0,1,0,0.5119623884128152,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,-0.837837250092648,0,-1.1172721918246462,0,6918-UMQCG
0,1,1,0,1,1,0,1.7152664383913456,0,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,2.761811277660777,0,1.6125732136881425,0,0675-NCDYU
0,0,0,0,0,0,0,-1.1018611371799378,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.8353224815415762,0,-0.791320501614164,0,6339-DKLMK
0,0,0,0,1,1,0,0.9756665734183539,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1.521456838277767,1,1.1643896396487294,0,1346-PJWTK
0,0,0,1,0,0,1,-1.4675060142452372,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,-0.9982530124031205,1,-1.2802480369298874,0,5088-QZLRL
0,0,0,0,0,1,0,0.40060690312474645,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0.8790437703452062,0,0.9606698332671781,0,8023-QHAIO
0,0,0,1,0,0,1,-1.4841262359300234,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,-0.9700831927564657,0,-1.1580161531009565,0,4397-FRLTA
0,1,0,0,0,0,0,-0.3173866736580229,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,-0.15847473195793657,1,0.10504664646466222,0,3057-VJJQE
0,0,0,0,1,0,0,-0.8558818562451002,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,-0.7118341100599996,0,-0.5876006952326126,1,5087-SUURX
0,1,0,0,1,0,0,0.5767812529834819,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1.544597120822278,1,1.6125732136881425,0,2302-OUZXB
1,0,0,0,1,1,0,1.269844497239072,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1.2718991486437765,0,0.6754621043330061,0,8133-ANHHJ
0,0,0,0,1,1,0,1.0072449946194475,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0.7841002278556196,0,0.4717422979514547,0,2270-CHBFN
0,0,0,0,0,1,0,0.6349520288802342,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,1,-0.8893900053896191,0,-1.1987601143772668,1,0013-EXCHZ
0,0,1,0,1,1,0,1.0089070167879266,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0.5512856025221863,0,0.18653456901728277,0,5982-FPVQN
1,0,0,0,1,0,0,0.49866621106498593,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1.1609846199175589,1,1.1643896396487294,0,9107-UKCKY
0,1,0,0,1,0,0,0.3324639942171226,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,1.3379007934227831,1,1.5310852911355222,0,4654-ULTTN
0,0,0,0,0,1,0,0.1679237995377378,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,-0.9765465891201853,0,-1.2802480369298874,1,5550-VFRLC
0,0,0,1,0,0,1,-1.4741541029191516,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,-0.665178535625642,0,0.3495104141225239,0,5546-BYZSM
1,0,1,0,1,0,0,0.45046756817910544,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1.395321342005588,1,1.5310852911355222,0,1492-KGETH
0,0,0,0,0,0,0,-0.3738954273862965,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,-0.9837379448013203,0,-1.2802480369298874,1,4929-BSTRX
1,0,0,1,0,0,1,-1.5190287014680746,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,-0.5627348062293501,1,0.7569500268856267,0,4163-HFTUK
0,1,1,1,0,0,1,-1.4891123024354593,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,-0.639611722023079,0,0.3902543753988342,0,8215-NGSPE
0,1,1,0,1,1,0,0.9673564625759608,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1.8952308587107487,0,1.5310852911355222,1,2225-ZRGSG
1,0,0,1,0,0,1,-1.4907743246039378,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,-0.5641907248641811,1,0.6347181430566958,0,8859-YSTWS
0,1,1,0,1,1,0,1.6072349974402345,0,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0,1,0,1,2.458605192270589,1,1.4495973685829016,1,5271-YNWVR
0,1,0,1,0,0,1,-1.3561505289571687,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,-0.48541670297052086,0,0.6347181430566958,0,7601-DHFWZ
0,0,0,0,0,1,0,0.6698544944182854,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,-0.05009703115604552,0,-0.26164900502213034,1,2657-ALMWY
0,0,0,0,0,1,0,0.5219345214236869,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,-0.6116624961089744,1,-0.8728084241667845,1,6330-JKLPC
0,0,0,1,0,0,1,-1.5123806127941604,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,-0.9988486154810059,1,-1.2802480369298874,1,4667-OHGKG
1,0,0,1,0,0,1,-1.5173666792995961,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,-0.7861741979294018,0,-0.22090504374582004,0,1998-VHJHK
1,0,0,0,1,1,0,0.8809313098150715,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0.81313036305922,0,0.5532302205040753,0,1707-HABPF
0,0,0,0,1,0,0,-0.5035331565276299,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,-0.9854585759152115,1,-1.2802480369298874,1,1660-HSOOQ
0,1,0,0,1,0,0,-0.34730307269063826,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.07802380870908439,0,0.5532302205040753,1,7253-UVNDW
0,0,1,1,0,0,1,-1.5173666792995961,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,-0.7966524002255342,1,-0.3023929662984406,0,0487-VVUVK
0,0,0,0,0,1,0,0.7861960462117896,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,-0.8438373996180122,1,-1.1580161531009565,1,7228-OMTPN
0,1,0,1,0,0,1,-1.4974224132778524,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,-0.8901179647070346,1,-0.791320501614164,0,5063-IUOKK
1,0,0,0,1,0,0,0.35573230457582355,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0.062273416205003214,1,-0.05792919864057891,0,4508-OEBEY
0,0,1,0,0,1,0,0.6299659623747981,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,-0.19118878249512444,0,-0.38388088885106114,0,0027-KWYKW
0,0,0,1,0,0,1,-1.509056568457203,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,-0.980429038813068,0,-1.2395040756535771,0,2308-STERM
0,1,0,1,0,0,1,-1.273049420533237,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,-0.2579845647113113,0,1.3273654847539706,0,5982-XMDEX
0,0,0,0,0,1,0,0.8543389551194135,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,-0.16443076273679075,1,-0.42462485012737144,1,6284-AHOOQ
1,0,1,1,0,0,1,-1.5173666792995961,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,-0.5670143246408231,0,0.9199258719908678,0,6051-PTVNS
0,0,0,0,1,1,0,0.9989348837770544,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,-0.6144419771391063,1,-0.9542963467194051,1,2344-JMOGN
0,0,1,0,0,1,0,0.17124784387469535,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,-0.7737547707868281,1,-1.0357842692720256,1,3799-ISUZQ
1,0,1,0,0,0,0,-0.7943870360113907,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,-0.3969365568446538,0,0.10504664646466222,0,2877-VDUER
0,1,0,0,1,0,0,0.5136244105812937,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,-0.7896816382769491,1,-1.076528230548336,0,9152-AMKAK
0,0,0,0,0,0,0,-0.5384356220656811,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,-0.9859218227535669,0,-1.2802480369298874,1,1794-HBQTJ
0,0,0,0,0,1,0,0.19950222073883195,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,-0.4748502631813684,1,-0.6283446565089229,0,9432-VOFYX
0,0,1,0,1,0,0,-0.15284647897863812,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,-0.7587543969734175,1,-0.9135523854430948,0,8049-WJCLQ
1,0,1,0,1,0,0,-0.3190486958265014,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,-0.6259349106049694,1,-0.7098325790615434,0,6586-PSJOX
0,0,0,0,0,0,0,-0.29910442980475804,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,-0.07674475404810424,0,0.3087664528462136,1,2460-FPSYH
1,0,1,0,0,0,0,-0.35395116136455285,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,-0.69806906114887,0,-0.791320501614164,0,9705-ZJBCG
0,0,0,0,0,1,0,0.5103003662443366,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,-0.007963628238965965,1,-0.13941712119319946,1,4818-DRBQT
0,0,0,0,0,1,0,0.35573230457582355,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,-0.9100375787563136,0,-1.1987601143772668,1,1320-HTRDR
0,0,0,0,0,1,0,1.183419344478183,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,1.5293761532763173,0,1.0421577558197987,0,6847-KJLTS
1,0,0,0,0,0,0,-0.07473143706014254,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0.22639515322231832,0,0.512486259227765,0,9670-BPNXF
0,1,1,0,1,0,0,0.18786806555948168,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1.2716785549112264,0,1.6125732136881425,0,3913-FCUUW
1,0,1,0,0,1,0,0.6881367382715502,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1.505904980132981,1,1.4495973685829016,0,3301-VKTGC
0,0,0,1,0,0,1,-1.4824642137615447,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,-0.9984515467624158,1,-1.2802480369298874,1,1493-AMTIE
